idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao
51,1973-06-25,Pernambuco,5543,Ensino Médio,2,Solteiro(a),Tecnologia
46,1978-01-11,Maranhão,14126,Ensino Fundamental,3,Viúvo(a),Engenharia
58,1966-07-15,Pernambuco,10860,Mestrado,0,Viúvo(a),Engenharia
29,1995-04-12,Maranhão,28463,Ensino Superior,3,Divorciado(a),Educação
28,1995-11-05,Minas Gerais,4994,Pós-Graduação,0,Viúvo(a),Educação
28,1996-01-08,Rio Grande do Norte,8768,Doutorado,3,Divorciado(a),Tecnologia
30,1993-11-17,Mato Grosso,18744,Mestrado,1,Divorciado(a),Educação
59,1965-02-28,Bahia,2452,Ensino Fundamental,2,Solteiro(a),Educação
55,1968-10-15,Mato Grosso do Sul,23513,Mestrado,0,Casado(a),Saúde
26,1998-02-19,Espírito Santo,12785,Mestrado,4,Divorciado(a),Saúde
34,1990-07-25,Ceará,21426,Pós-Graduação,1,Solteiro(a),Educação
18,2006-04-28,Mato Grosso,3768,Mestrado,1,Casado(a),Engenharia
47,1977-06-03,Pernambuco,7091,Ensino Fundamental,2,Viúvo(a),Saúde
31,1993-02-14,Goiás,20782,Doutorado,0,Casado(a),Administração
58,1965-12-12,Ceará,17299,Pós-Graduação,4,Viúvo(a),Marketing
59,1964-11-03,Amapá,10362,Pós-Graduação,4,Divorciado(a),Educação
47,1977-07-13,Santa Catarina,29187,Pós-Graduação,4,Casado(a),Tecnologia
33,1990-11-11,Pará,27206,Pós-Graduação,3,Viúvo(a),Saúde
25,1998-09-10,Maranhão,13556,Doutorado,1,Solteiro(a),Tecnologia
31,1993-01-28,São Paulo,20740,Pós-Graduação,3,Viúvo(a),Engenharia
24,2000-06-24,Alagoas,24498,Ensino Superior,1,Solteiro(a),Saúde
25,1998-09-15,Pernambuco,11583,Ensino Fundamental,0,Casado(a),Educação
19,2005-01-14,Maranhão,15591,Ensino Superior,1,Solteiro(a),Marketing
40,1984-06-26,Piauí,15924,Pós-Graduação,3,Divorciado(a),Educação
41,1983-07-01,Sergipe,27851,Pós-Graduação,4,Viúvo(a),Educação
58,1966-04-04,Amapá,11294,Doutorado,2,Divorciado(a),Saúde
52,1971-09-24,Rio de Janeiro,12282,Mestrado,4,Viúvo(a),Administração
45,1978-09-23,Amapá,28298,Mestrado,2,Solteiro(a),Tecnologia
36,1988-02-19,Tocantins,21503,Ensino Fundamental,0,Solteiro(a),Educação
58,1966-02-18,Ceará,11052,Ensino Médio,2,Divorciado(a),Marketing
21,2003-06-11,Ceará,7338,Mestrado,2,Divorciado(a),Educação
54,1970-06-23,Pará,9420,Doutorado,2,Solteiro(a),Engenharia
49,1975-06-10,Maranhão,8529,Doutorado,4,Divorciado(a),Saúde
60,1964-05-29,Mato Grosso,24754,Ensino Fundamental,4,Divorciado(a),Administração
19,2005-03-30,Pernambuco,14518,Ensino Superior,2,Casado(a),Marketing
40,1984-08-02,Sergipe,3466,Mestrado,2,Solteiro(a),Marketing
18,2005-10-18,Roraima,1653,Ensino Superior,4,Viúvo(a),Tecnologia
37,1987-04-10,Bahia,16035,Doutorado,0,Divorciado(a),Marketing
54,1969-11-03,Amapá,4455,Ensino Médio,1,Divorciado(a),Engenharia
23,2000-11-05,Espírito Santo,10348,Ensino Superior,2,Casado(a),Engenharia
56,1967-10-17,Piauí,1795,Doutorado,2,Casado(a),Engenharia
58,1966-04-27,Santa Catarina,4337,Doutorado,1,Viúvo(a),Engenharia
54,1970-05-12,Piauí,7437,Pós-Graduação,4,Viúvo(a),Administração
23,2001-01-07,Pará,23953,Ensino Superior,3,Divorciado(a),Tecnologia
52,1972-03-26,Espírito Santo,11268,Ensino Médio,3,Solteiro(a),Educação
29,1995-03-17,Amazonas,15780,Ensino Fundamental,3,Viúvo(a),Engenharia
53,1971-02-22,Bahia,13631,Ensino Médio,0,Solteiro(a),Saúde
33,1990-10-28,Pará,14868,Pós-Graduação,0,Viúvo(a),Saúde
49,1975-02-08,Mato Grosso do Sul,13609,Ensino Fundamental,4,Casado(a),Engenharia
21,2002-11-01,Acre,1728,Mestrado,2,Solteiro(a),Educação
39,1985-04-06,Tocantins,3257,Ensino Superior,2,Solteiro(a),Saúde
42,1981-09-15,Santa Catarina,19855,Mestrado,2,Divorciado(a),Administração
43,1981-01-21,Ceará,18239,Mestrado,1,Viúvo(a),Administração
41,1983-01-03,Alagoas,18648,Mestrado,2,Divorciado(a),Marketing
33,1991-02-20,Maranhão,27403,Mestrado,0,Divorciado(a),Marketing
44,1980-06-26,Sergipe,17474,Ensino Superior,2,Divorciado(a),Administração
29,1995-01-06,Sergipe,17030,Ensino Médio,1,Viúvo(a),Saúde
30,1994-05-12,Ceará,18810,Doutorado,0,Divorciado(a),Marketing
28,1996-06-17,Distrito Federal,9932,Pós-Graduação,2,Divorciado(a),Educação
60,1963-10-14,Ceará,16957,Ensino Fundamental,4,Casado(a),Engenharia
33,1991-02-09,Rondônia,25578,Pós-Graduação,2,Solteiro(a),Marketing
40,1984-02-20,Amapá,23568,Ensino Médio,0,Viúvo(a),Marketing
36,1988-03-06,Rio Grande do Norte,20721,Pós-Graduação,2,Viúvo(a),Engenharia
29,1994-10-14,Maranhão,22131,Ensino Médio,4,Divorciado(a),Administração
46,1977-12-18,Paraíba,19164,Ensino Fundamental,3,Divorciado(a),Educação
59,1964-09-12,Rondônia,3035,Doutorado,3,Viúvo(a),Marketing
59,1965-04-04,Piauí,8265,Ensino Superior,2,Divorciado(a),Administração
40,1984-07-18,Rio Grande do Norte,3094,Mestrado,4,Solteiro(a),Saúde
25,1998-11-03,Amapá,4984,Pós-Graduação,3,Solteiro(a),Marketing
54,1970-07-26,Rio de Janeiro,13535,Mestrado,2,Viúvo(a),Saúde
35,1989-05-27,Amapá,6315,Doutorado,3,Viúvo(a),Saúde
23,2001-03-13,Bahia,12825,Ensino Fundamental,4,Divorciado(a),Saúde
34,1990-06-21,Sergipe,25645,Ensino Superior,3,Casado(a),Administração
52,1972-05-22,Amazonas,12282,Mestrado,4,Solteiro(a),Engenharia
54,1969-09-16,Amapá,29928,Ensino Médio,0,Solteiro(a),Engenharia
60,1963-10-05,Bahia,29940,Doutorado,4,Casado(a),Tecnologia
45,1978-12-07,Alagoas,18631,Mestrado,4,Viúvo(a),Saúde
26,1998-02-18,Mato Grosso,10147,Pós-Graduação,0,Divorciado(a),Educação
41,1983-02-11,Mato Grosso do Sul,7826,Ensino Médio,2,Casado(a),Saúde
56,1968-04-28,Amazonas,11567,Pós-Graduação,1,Viúvo(a),Educação
24,2000-08-17,Paraíba,20602,Doutorado,2,Solteiro(a),Marketing
23,2000-09-27,Alagoas,22198,Doutorado,1,Viúvo(a),Administração
28,1996-08-14,Minas Gerais,6307,Doutorado,4,Solteiro(a),Tecnologia
18,2006-08-13,Maranhão,26516,Mestrado,4,Casado(a),Administração
57,1967-06-04,Espírito Santo,26226,Ensino Médio,4,Viúvo(a),Saúde
51,1973-08-20,Rio de Janeiro,20248,Ensino Fundamental,0,Divorciado(a),Saúde
33,1990-09-21,Acre,28163,Pós-Graduação,1,Divorciado(a),Engenharia
46,1977-10-18,Alagoas,20854,Doutorado,3,Solteiro(a),Marketing
46,1978-08-08,Amapá,6696,Pós-Graduação,2,Solteiro(a),Tecnologia
42,1982-08-02,Distrito Federal,13301,Ensino Superior,3,Divorciado(a),Educação
37,1986-11-19,Rio de Janeiro,27289,Ensino Fundamental,4,Viúvo(a),Engenharia
30,1994-08-04,Pernambuco,11179,Pós-Graduação,3,Solteiro(a),Administração
57,1967-02-14,Goiás,21975,Ensino Superior,1,Divorciado(a),Tecnologia
45,1978-12-07,Rio Grande do Norte,11886,Ensino Superior,3,Casado(a),Saúde
45,1978-08-28,Bahia,1715,Ensino Fundamental,4,Solteiro(a),Tecnologia
57,1967-04-06,Santa Catarina,1581,Mestrado,1,Casado(a),Saúde
28,1995-11-12,Distrito Federal,27486,Ensino Médio,0,Solteiro(a),Marketing
20,2004-05-04,Paraná,18366,Pós-Graduação,4,Solteiro(a),Marketing
47,1976-11-24,Roraima,8403,Doutorado,3,Solteiro(a),Marketing
60,1964-06-07,Paraíba,28781,Pós-Graduação,4,Solteiro(a),Administração
50,1974-03-31,Pará,15387,Mestrado,2,Divorciado(a),Tecnologia
47,1976-12-10,Minas Gerais,15013,Mestrado,1,Solteiro(a),Tecnologia
18,2006-01-26,Sergipe,19952,Pós-Graduação,2,Casado(a),Tecnologia
24,1999-10-06,Amazonas,26961,Pós-Graduação,3,Divorciado(a),Tecnologia
36,1988-01-14,Alagoas,29169,Pós-Graduação,1,Viúvo(a),Saúde
34,1990-03-30,Sergipe,8089,Ensino Superior,1,Casado(a),Engenharia
41,1983-03-19,Distrito Federal,28265,Ensino Médio,4,Viúvo(a),Administração
30,1994-05-28,Goiás,7430,Ensino Médio,2,Casado(a),Saúde
56,1967-11-08,Alagoas,4096,Ensino Superior,1,Solteiro(a),Educação
41,1983-05-29,Alagoas,25982,Ensino Médio,4,Viúvo(a),Administração
41,1983-06-17,Goiás,14011,Mestrado,2,Viúvo(a),Educação
55,1969-03-14,Amazonas,5803,Doutorado,4,Casado(a),Marketing
35,1988-12-28,Santa Catarina,14304,Mestrado,3,Casado(a),Educação
29,1994-08-24,Amapá,22181,Pós-Graduação,1,Solteiro(a),Marketing
37,1987-05-26,Bahia,10705,Doutorado,1,Viúvo(a),Marketing
20,2004-01-27,Pará,23139,Ensino Fundamental,3,Divorciado(a),Saúde
48,1976-07-29,Santa Catarina,21806,Ensino Médio,0,Solteiro(a),Tecnologia
53,1971-02-21,Rio Grande do Sul,5018,Doutorado,4,Viúvo(a),Administração
33,1990-12-31,Tocantins,6857,Ensino Fundamental,3,Solteiro(a),Administração
57,1967-01-17,Mato Grosso,3154,Ensino Médio,2,Divorciado(a),Educação
33,1991-06-20,Mato Grosso do Sul,17099,Ensino Superior,3,Solteiro(a),Engenharia
49,1974-11-15,Mato Grosso,2014,Pós-Graduação,1,Viúvo(a),Engenharia
43,1980-11-24,Pará,26637,Ensino Superior,1,Divorciado(a),Educação
50,1973-11-05,Sergipe,8642,Mestrado,1,Casado(a),Marketing
28,1996-02-16,Roraima,18247,Mestrado,3,Solteiro(a),Saúde
21,2003-02-14,Rio Grande do Norte,28437,Doutorado,0,Viúvo(a),Educação
58,1965-11-06,Rio de Janeiro,11660,Doutorado,1,Viúvo(a),Administração
53,1971-06-27,Espírito Santo,12824,Ensino Fundamental,4,Viúvo(a),Engenharia
45,1978-12-14,Pernambuco,21383,Ensino Superior,0,Casado(a),Educação
52,1972-05-28,Amapá,2650,Pós-Graduação,0,Divorciado(a),Engenharia
55,1969-08-12,Rio Grande do Sul,26242,Mestrado,4,Viúvo(a),Administração
34,1990-04-12,Roraima,13053,Ensino Médio,2,Divorciado(a),Marketing
54,1969-10-06,Pará,9529,Ensino Fundamental,2,Solteiro(a),Marketing
42,1982-01-10,Ceará,15416,Mestrado,2,Casado(a),Saúde
36,1987-09-28,Santa Catarina,10270,Mestrado,1,Casado(a),Engenharia
48,1975-08-31,Bahia,18435,Pós-Graduação,2,Casado(a),Tecnologia
21,2003-08-02,Maranhão,5685,Ensino Médio,2,Solteiro(a),Tecnologia
43,1980-10-01,Goiás,27272,Ensino Superior,1,Divorciado(a),Marketing
29,1995-01-28,Pernambuco,18068,Ensino Médio,1,Casado(a),Engenharia
24,2000-05-02,Paraíba,26453,Mestrado,0,Divorciado(a),Saúde
18,2006-03-28,Amazonas,27264,Mestrado,0,Solteiro(a),Administração
22,2001-09-30,Acre,9093,Mestrado,4,Casado(a),Administração
37,1986-09-14,Pernambuco,7482,Ensino Médio,1,Casado(a),Tecnologia
27,1997-08-01,Mato Grosso do Sul,20567,Pós-Graduação,4,Viúvo(a),Engenharia
56,1967-10-30,Pernambuco,15625,Ensino Médio,1,Viúvo(a),Engenharia
21,2003-05-14,Piauí,25565,Ensino Médio,0,Viúvo(a),Marketing
45,1979-05-29,Alagoas,25116,Mestrado,2,Divorciado(a),Educação
48,1976-03-29,Pará,13018,Mestrado,4,Divorciado(a),Administração
37,1987-01-04,Pernambuco,25105,Ensino Superior,1,Solteiro(a),Engenharia
31,1993-08-04,Rio Grande do Norte,4849,Pós-Graduação,0,Divorciado(a),Administração
49,1974-10-11,Rio de Janeiro,12691,Ensino Superior,2,Solteiro(a),Tecnologia
56,1968-06-07,Paraná,18855,Ensino Superior,4,Viúvo(a),Tecnologia
43,1981-06-27,Bahia,4042,Ensino Superior,3,Divorciado(a),Educação
24,2000-02-24,Paraná,27577,Doutorado,0,Viúvo(a),Saúde
32,1992-03-14,Roraima,5228,Ensino Fundamental,1,Solteiro(a),Engenharia
57,1967-01-20,Mato Grosso,20967,Ensino Fundamental,0,Viúvo(a),Educação
44,1980-08-21,Pará,24098,Ensino Médio,3,Divorciado(a),Administração
54,1970-05-30,Paraíba,20449,Pós-Graduação,3,Solteiro(a),Marketing
47,1977-05-03,Espírito Santo,22604,Ensino Médio,4,Solteiro(a),Tecnologia
56,1967-10-06,Maranhão,6288,Doutorado,2,Divorciado(a),Educação
36,1988-06-09,Minas Gerais,23466,Pós-Graduação,3,Casado(a),Saúde
58,1966-05-20,Pernambuco,15676,Ensino Médio,3,Divorciado(a),Tecnologia
30,1994-04-09,Mato Grosso do Sul,9114,Pós-Graduação,0,Divorciado(a),Saúde
21,2003-05-21,Alagoas,2814,Ensino Superior,4,Solteiro(a),Saúde
22,2002-05-07,Rio de Janeiro,9488,Mestrado,0,Divorciado(a),Engenharia
27,1997-02-05,Goiás,27617,Pós-Graduação,1,Casado(a),Saúde
25,1999-02-25,Paraíba,26633,Ensino Médio,1,Viúvo(a),Administração
42,1982-04-15,Paraná,12055,Ensino Superior,3,Solteiro(a),Engenharia
42,1982-03-11,Roraima,10644,Ensino Médio,4,Solteiro(a),Educação
47,1977-03-04,Paraná,23564,Pós-Graduação,4,Divorciado(a),Administração
48,1976-01-27,Amapá,9230,Mestrado,2,Divorciado(a),Administração
40,1984-05-22,Rio Grande do Sul,29586,Pós-Graduação,1,Viúvo(a),Marketing
24,2000-05-10,Amapá,13999,Ensino Médio,2,Viúvo(a),Administração
41,1983-08-07,Amapá,17801,Mestrado,3,Divorciado(a),Tecnologia
50,1974-01-12,Rio de Janeiro,27384,Ensino Superior,4,Viúvo(a),Engenharia
18,2006-04-13,Roraima,16420,Ensino Superior,0,Viúvo(a),Educação
35,1989-05-28,Roraima,9927,Ensino Médio,2,Solteiro(a),Administração
51,1973-08-16,Tocantins,9308,Ensino Fundamental,3,Divorciado(a),Administração
41,1983-05-02,Rondônia,15015,Doutorado,0,Viúvo(a),Saúde
46,1977-11-19,São Paulo,29543,Ensino Superior,0,Divorciado(a),Engenharia
35,1989-02-10,Tocantins,4005,Mestrado,2,Divorciado(a),Administração
46,1978-06-17,Bahia,4471,Mestrado,0,Casado(a),Engenharia
28,1996-07-01,Goiás,19147,Pós-Graduação,4,Divorciado(a),Administração
50,1974-04-13,Amapá,9132,Mestrado,0,Divorciado(a),Tecnologia
55,1969-04-22,Espírito Santo,1523,Ensino Superior,0,Viúvo(a),Tecnologia
26,1998-06-29,Tocantins,22584,Ensino Superior,1,Casado(a),Tecnologia
30,1993-12-31,Amapá,15802,Pós-Graduação,4,Viúvo(a),Saúde
26,1998-04-26,Ceará,24376,Ensino Superior,2,Casado(a),Educação
49,1975-03-19,São Paulo,13437,Ensino Superior,1,Solteiro(a),Saúde
18,2005-12-17,Rio Grande do Sul,10127,Ensino Médio,3,Viúvo(a),Administração
40,1984-03-28,Mato Grosso,20619,Ensino Superior,1,Viúvo(a),Marketing
35,1988-09-25,Distrito Federal,3662,Ensino Superior,1,Solteiro(a),Administração
39,1985-05-08,Espírito Santo,20022,Mestrado,3,Casado(a),Engenharia
43,1981-05-23,Tocantins,8774,Mestrado,2,Casado(a),Educação
28,1995-09-01,Santa Catarina,8019,Ensino Superior,3,Casado(a),Marketing
20,2004-02-01,Piauí,16977,Ensino Médio,3,Casado(a),Educação
41,1983-03-14,Piauí,23264,Pós-Graduação,4,Viúvo(a),Administração
41,1982-11-12,Rondônia,15196,Ensino Fundamental,3,Viúvo(a),Educação
43,1980-12-27,Amapá,18605,Ensino Médio,0,Viúvo(a),Marketing
28,1996-06-03,Espírito Santo,15410,Pós-Graduação,3,Casado(a),Educação
47,1977-01-07,São Paulo,15203,Ensino Médio,0,Divorciado(a),Marketing
35,1989-06-26,Rio de Janeiro,17310,Mestrado,2,Divorciado(a),Tecnologia
19,2005-04-27,Piauí,15610,Ensino Superior,4,Viúvo(a),Marketing
39,1985-02-17,Tocantins,9744,Ensino Médio,3,Solteiro(a),Saúde
42,1982-07-08,Roraima,21720,Ensino Fundamental,3,Solteiro(a),Tecnologia
30,1994-02-04,Ceará,10995,Pós-Graduação,0,Viúvo(a),Tecnologia
59,1965-08-20,Amazonas,8163,Ensino Médio,3,Solteiro(a),Engenharia
45,1979-08-16,Rondônia,29431,Pós-Graduação,0,Divorciado(a),Engenharia
37,1986-09-24,Espírito Santo,27074,Mestrado,3,Viúvo(a),Administração
35,1989-07-20,Sergipe,27349,Ensino Fundamental,0,Viúvo(a),Marketing
24,2000-07-31,Goiás,28843,Mestrado,2,Divorciado(a),Educação
40,1983-12-14,Alagoas,18652,Doutorado,3,Divorciado(a),Educação
52,1972-01-22,Tocantins,28490,Ensino Fundamental,0,Divorciado(a),Educação
45,1979-08-21,Ceará,28752,Doutorado,2,Viúvo(a),Tecnologia
45,1979-02-19,Santa Catarina,9736,Ensino Superior,1,Divorciado(a),Educação
37,1987-05-07,Rondônia,24892,Ensino Superior,4,Viúvo(a),Administração
42,1981-12-27,Tocantins,2344,Ensino Superior,1,Viúvo(a),Educação
49,1975-07-09,Bahia,8589,Doutorado,3,Casado(a),Tecnologia
27,1997-02-21,Mato Grosso,16523,Mestrado,1,Solteiro(a),Administração
40,1984-05-09,Rio Grande do Norte,5791,Ensino Médio,1,Divorciado(a),Saúde
59,1964-10-04,Sergipe,27130,Ensino Superior,1,Solteiro(a),Marketing
31,1992-09-30,Espírito Santo,11200,Pós-Graduação,1,Casado(a),Saúde
32,1991-11-02,Acre,22876,Ensino Fundamental,0,Divorciado(a),Educação
50,1973-12-17,Roraima,25761,Pós-Graduação,1,Viúvo(a),Engenharia
56,1968-06-20,Amazonas,1623,Ensino Superior,4,Solteiro(a),Saúde
41,1982-10-23,Mato Grosso,7576,Mestrado,4,Divorciado(a),Saúde
39,1984-10-01,Tocantins,20645,Doutorado,1,Solteiro(a),Engenharia
33,1991-06-28,Mato Grosso do Sul,17713,Ensino Fundamental,2,Divorciado(a),Marketing
21,2002-09-22,Paraíba,25003,Ensino Médio,3,Casado(a),Administração
57,1966-12-17,Ceará,11912,Ensino Fundamental,2,Viúvo(a),Educação
22,2002-02-18,Bahia,10352,Ensino Médio,4,Divorciado(a),Administração
36,1988-05-20,Distrito Federal,26503,Mestrado,4,Solteiro(a),Administração
50,1973-11-25,Mato Grosso,19005,Pós-Graduação,3,Viúvo(a),Saúde
31,1993-07-02,São Paulo,25552,Doutorado,2,Viúvo(a),Educação
53,1970-12-27,Pernambuco,13740,Doutorado,2,Viúvo(a),Educação
43,1981-04-05,Pernambuco,9918,Ensino Fundamental,0,Viúvo(a),Administração
42,1982-05-20,Rio Grande do Sul,16997,Ensino Médio,3,Divorciado(a),Engenharia
56,1968-03-18,Pernambuco,20054,Pós-Graduação,0,Solteiro(a),Educação
55,1968-08-23,Pernambuco,20221,Ensino Fundamental,0,Casado(a),Administração
35,1989-01-14,Alagoas,28943,Doutorado,2,Casado(a),Marketing
25,1999-03-28,Pará,14267,Ensino Fundamental,4,Solteiro(a),Marketing
35,1988-09-27,Distrito Federal,20221,Ensino Superior,1,Solteiro(a),Engenharia
58,1966-05-05,Santa Catarina,8950,Pós-Graduação,4,Solteiro(a),Administração
58,1966-05-16,Maranhão,26513,Ensino Fundamental,4,Viúvo(a),Tecnologia
47,1977-06-30,São Paulo,18800,Pós-Graduação,2,Divorciado(a),Administração
42,1982-06-07,Goiás,23760,Ensino Superior,2,Viúvo(a),Administração
30,1993-10-02,Pará,19825,Mestrado,4,Solteiro(a),Tecnologia
41,1983-05-17,Pernambuco,9943,Ensino Médio,3,Solteiro(a),Tecnologia
43,1981-07-22,Espírito Santo,25172,Mestrado,2,Viúvo(a),Administração
51,1973-03-24,Paraná,9093,Pós-Graduação,1,Casado(a),Tecnologia
29,1994-12-14,Bahia,13312,Ensino Médio,2,Divorciado(a),Educação
31,1993-01-12,Rio Grande do Sul,23767,Pós-Graduação,4,Viúvo(a),Administração
53,1971-05-24,Alagoas,12832,Pós-Graduação,1,Divorciado(a),Educação
45,1978-12-21,Rio Grande do Sul,28984,Doutorado,2,Divorciado(a),Educação
35,1989-03-13,Rio Grande do Norte,22082,Doutorado,1,Casado(a),Engenharia
33,1990-09-27,Minas Gerais,8545,Doutorado,3,Solteiro(a),Tecnologia
29,1995-04-17,Espírito Santo,8323,Mestrado,2,Casado(a),Marketing
29,1995-03-02,Paraíba,14447,Mestrado,0,Viúvo(a),Engenharia
22,2002-02-23,Santa Catarina,15251,Ensino Superior,4,Divorciado(a),Tecnologia
53,1971-07-06,Rio Grande do Norte,7368,Ensino Médio,3,Solteiro(a),Educação
53,1970-10-04,Maranhão,6871,Mestrado,3,Solteiro(a),Marketing
22,2001-12-13,Pernambuco,3523,Ensino Fundamental,0,Divorciado(a),Administração
51,1972-10-10,Amazonas,16013,Ensino Superior,0,Divorciado(a),Saúde
45,1979-03-05,Amazonas,4997,Doutorado,3,Divorciado(a),Engenharia
56,1967-11-07,Espírito Santo,15099,Doutorado,4,Divorciado(a),Marketing
37,1986-09-20,Roraima,24103,Doutorado,1,Solteiro(a),Engenharia
44,1979-10-27,Santa Catarina,20006,Pós-Graduação,2,Casado(a),Administração
21,2003-06-14,Distrito Federal,11081,Ensino Fundamental,4,Divorciado(a),Administração
48,1976-02-18,Ceará,15748,Pós-Graduação,0,Divorciado(a),Saúde
53,1970-08-23,Mato Grosso do Sul,4955,Pós-Graduação,2,Solteiro(a),Engenharia
34,1990-04-15,Pernambuco,10153,Pós-Graduação,4,Casado(a),Marketing
57,1967-01-14,Paraná,8586,Ensino Fundamental,0,Solteiro(a),Tecnologia
25,1999-07-24,Minas Gerais,13614,Ensino Fundamental,4,Casado(a),Saúde
34,1989-11-13,Santa Catarina,19673,Pós-Graduação,4,Viúvo(a),Engenharia
40,1984-04-26,Rio Grande do Sul,10002,Pós-Graduação,2,Solteiro(a),Educação
37,1987-06-09,Rio Grande do Norte,18742,Doutorado,0,Solteiro(a),Educação
31,1992-11-21,Bahia,26451,Ensino Superior,4,Divorciado(a),Administração
48,1976-02-11,Minas Gerais,28659,Ensino Superior,2,Casado(a),Tecnologia
60,1964-04-19,Santa Catarina,19973,Ensino Superior,4,Solteiro(a),Educação
56,1967-11-12,Roraima,3507,Ensino Médio,1,Solteiro(a),Saúde
30,1994-01-26,Mato Grosso do Sul,14566,Doutorado,4,Solteiro(a),Marketing
25,1999-02-02,Roraima,21966,Ensino Fundamental,0,Solteiro(a),Saúde
50,1974-07-11,Pará,8100,Pós-Graduação,1,Divorciado(a),Tecnologia
42,1982-04-19,Mato Grosso do Sul,8994,Doutorado,0,Casado(a),Educação
19,2005-06-10,Espírito Santo,5649,Ensino Superior,0,Viúvo(a),Administração
59,1965-02-14,Minas Gerais,17204,Ensino Médio,2,Divorciado(a),Administração
50,1974-01-28,São Paulo,24538,Mestrado,3,Solteiro(a),Saúde
25,1999-04-25,Rondônia,13626,Mestrado,4,Solteiro(a),Engenharia
33,1991-08-02,Espírito Santo,28611,Ensino Superior,2,Viúvo(a),Tecnologia
20,2004-04-04,Espírito Santo,9563,Pós-Graduação,4,Solteiro(a),Administração
57,1967-06-10,Paraíba,14640,Ensino Médio,3,Casado(a),Administração
22,2002-07-18,Rondônia,29567,Mestrado,2,Casado(a),Educação
20,2004-02-24,Sergipe,27767,Ensino Médio,4,Divorciado(a),Tecnologia
33,1991-05-11,Rio Grande do Norte,26652,Mestrado,1,Solteiro(a),Tecnologia
35,1988-10-07,Rio de Janeiro,21277,Doutorado,3,Casado(a),Tecnologia
48,1976-08-16,Mato Grosso do Sul,3439,Mestrado,1,Solteiro(a),Saúde
24,2000-02-10,Minas Gerais,8108,Ensino Superior,4,Casado(a),Administração
37,1986-09-04,Rio de Janeiro,19131,Mestrado,3,Casado(a),Engenharia
26,1997-09-01,Acre,11998,Pós-Graduação,2,Viúvo(a),Marketing
31,1993-05-20,Distrito Federal,8919,Doutorado,3,Viúvo(a),Engenharia
18,2006-06-11,Tocantins,6957,Pós-Graduação,1,Casado(a),Tecnologia
47,1976-11-10,Mato Grosso,17325,Doutorado,1,Divorciado(a),Marketing
52,1971-12-28,Distrito Federal,4671,Ensino Superior,2,Solteiro(a),Engenharia
39,1985-06-23,Santa Catarina,23770,Doutorado,1,Divorciado(a),Saúde
26,1997-10-17,Maranhão,29424,Ensino Médio,0,Divorciado(a),Saúde
30,1994-02-28,Rio Grande do Sul,22006,Ensino Superior,4,Casado(a),Saúde
46,1977-09-02,Minas Gerais,15989,Ensino Superior,0,Divorciado(a),Engenharia
18,2006-05-26,São Paulo,25629,Doutorado,4,Divorciado(a),Educação
54,1970-05-25,Rio Grande do Norte,7449,Ensino Médio,2,Divorciado(a),Marketing
30,1994-05-31,Mato Grosso do Sul,2920,Ensino Fundamental,3,Solteiro(a),Marketing
